time_s,velocity_px/s,raw_velocity_px/s
4.45,334.92021081480425,353.55720520019656
4.466666666666667,353.5411560534941,281.53152465820415
4.483333333333333,368.5015989387331,494.013977050783
4.5,380.1959786723758,324.5052337646496
4.516666666666667,391.07567150358057,314.7171020507824
4.533333333333333,401.1110872862718,388.0542755126967
4.55,404.8031527613312,521.7029571533221
4.566666666666666,397.06506055001785,405.920791625978
4.583333333333333,379.07766026902146,333.18443298339963
4.6,356.4653015869927,431.03828430175935
4.616666666666666,336.23744941809866,285.25657653808696
4.633333333333334,325.9522632406739,306.38465881346133
4.65,331.737746322779,335.17913818359494
4.666666666666667,356.35264302739995,287.0487213134776
4.683333333333334,398.02491701824414,377.33573913574355
4.7,449.29976820733316,443.81675720215003
4.716666666666667,498.77510744853544,564.4603729248067
4.733333333333333,535.0495829199627,457.33337402343915
4.75,548.7696674803988,691.8777465820338
4.766666666666667,535.5465712646084,617.5964355468772
4.783333333333333,502.86007395664126,626.0559082031273
4.8,471.60167329362656,195.12062072753974
4.816666666666666,462.08841907474954,305.98983764648546
4.833333333333333,476.9876890067313,601.8825531005881
4.85,502.53963468351463,448.4069824218766
4.866666666666666,521.4275101082428,570.3346252441427
4.883333333333334,519.8610475652091,621.9480514526058
4.9,491.84807016067197,581.3484191894552
4.916666666666667,443.04266248458396,375.9418487548841
4.933333333333334,386.40281838004245,315.8655166625988
4.95,331.0396148500827,210.55469512939527
4.966666666666667,277.5146447314751,594.5096969604514
4.983333333333333,225.98526188557057,-6.104278564453146
5.0,181.51848381605146,200.8850097656257
5.016666666666667,145.9467094381427,23.308181762695394
5.033333333333333,112.61681425721063,337.00218200683713
5.05,75.13240811345507,91.08009338378939
5.066666666666666,36.59034431417486,-50.57830810546893
5.083333333333333,5.6167221006676735,-20.206260681152415
5.1,-12.997760829122411,-18.987464904785224
5.116666666666666,-20.15472414578717,-19.253540039062568
5.133333333333334,-19.252806270212528,-20.494651794432574
5.15,-14.170417294415206,-7.874107360839871
5.166666666666667,-8.471131715972788,4.42714691162111
5.183333333333334,-4.641116864551277,6.720542907714868
5.2,-3.588174008944258,-8.754730224609407
5.216666666666667,-5.025409886580689,-3.228950500488293
5.233333333333333,-8.292182035699694,-9.290313720703159
5.25,-12.670165336467676,-4.9764633178711115
5.266666666666667,-17.00620434164019,-4.797935485839861
5.283333333333333,-19.66457979114784,-69.1675186157229
5.3,-19.851104845602947,-0.3690719604492201
5.316666666666666,-18.401073887869416,-2.037620544433601
5.333333333333333,-16.20441232316529,-17.648506164550845
5.35,-13.002284690237934,-30.76343536376964
5.366666666666666,-8.434675636735482,-4.5833587646484535
5.383333333333334,-2.9882558139905018,1.6204833984374194
5.4,2.5921029455905797,10.37178039550785
5.416666666666667,8.091044039280522,-0.8153915405273466
5.433333333333334,13.404154889348945,-9.980392456054723
5.45,17.549183317850087,50.037574768066584
5.466666666666667,19.1473112458364,21.766662597656328
5.483333333333333,17.967446132109618,17.979812622070376
5.5,15.047516261124715,6.571197509765648
5.516666666666667,11.36144785482003,-3.5156250000000124
5.533333333333333,6.806902143847859,17.940330505371158
5.55,0.5371373420968001,12.369918823242232
5.566666666666666,-7.959585471736889,-24.049758911132898
5.583333333333333,-19.115705858839547,-48.29349517822283
5.6,-34.55474681830077,13.367271423339892
5.616666666666666,-56.170640346085335,-44.52552795410172
5.633333333333334,-84.62263517606033,-175.1564025878819
5.65,-120.4896596241815,16.4709091186524
5.666666666666667,-164.50974296672308,-277.92663574218847
5.683333333333334,-215.823268398733,-90.0861740112308
5.7,-269.3987946684185,-174.85256195068422
5.716666666666667,-312.92668818270806,-475.8178710937517
5.733333333333333,-332.5919252003495,-502.7704238891619
5.75,-326.3069819078726,-224.37515258789142
5.766666666666667,-304.2905257697651,-238.05656433105554
5.783333333333333,-277.5730207946285,-383.3301544189467
5.8,-254.46390071800755,-222.2534179687508
5.816666666666666,-244.53882208725176,-219.31285858154374
5.833333333333333,-256.38529553440867,-105.09967803955115
5.85,-289.5595045938801,-258.83960723877044
5.866666666666666,-332.65389908052464,-512.6804351806659
5.883333333333334,-373.0001938280043,-354.46701049802925
5.9,-405.7537300810604,-375.83885192871224
5.916666666666667,-430.6572192841253,-383.7146759033217
5.933333333333334,-445.15870408320734,-500.6435394287127
5.95,-445.7923528400312,-561.7069244384786
5.966666666666667,-434.5422918466385,-344.6376800537122
5.983333333333333,-418.66752671893784,-381.07109069824355
6.0,-403.57875955359214,-408.4167480468765
6.016666666666667,-389.8173271018363,-402.8617858886733
